Id,Hazard
6,1.43609549749
7,2.3709035515
8,2.12914253938
9,1.56717281933
10,1.43046574075
11,1.88804221864
13,1.97209635003
14,1.31968530408
16,1.34759339264
17,1.28795195094
18,1.89799846062
20,1.6216305649
27,2.33742025479
28,1.77847359031
29,1.48129105633
30,1.38201248994
34,1.6648096944
35,1.70614126101
36,1.65850700608
37,1.30123074099
38,1.85694683673
40,1.58432562874
42,1.73750700355
46,1.7368406769
47,1.44761412205
48,2.04709598384
49,2.39336667529
51,1.89260292899
52,2.15275879205
53,1.09810948404
54,1.38365174421
55,0.824365697357
56,1.92662105832
57,1.35900802408
60,1.85460661189
61,1.19308362655
64,2.25151511593
65,1.9571118482
66,2.08916767868
68,2.32863708589
70,1.49082529504
71,1.33274357281
75,1.21303700338
76,1.72109615588
78,2.00101657287
80,1.44946337246
81,2.01822346291
82,1.84331921907
83,2.14742206894
85,1.39004817115
86,1.09027439368
87,1.58273594879
89,1.84448878562
90,1.5888902302
91,1.77932734724
92,1.88147566384
95,1.38237722658
97,2.17561054269
99,1.47256726313
101,1.77682835523
102,1.80474707989
103,1.53494324708
104,1.59016149957
107,1.86762652104
108,1.3047803379
111,1.25378344434
112,2.39555454805
115,2.04644352521
119,1.38269398428
121,1.5105948871
124,1.52605196849
128,1.75998045185
130,2.12128279672
131,2.13150830981
133,1.99713207465
134,1.80403314415
137,1.73532425542
138,1.71852117333
142,2.15612921037
143,2.08051648633
144,2.36804820213
145,1.95513421712
147,1.58156089427
148,1.92695751384
152,1.40376523157
154,2.80623729411
158,1.3573160616
159,1.50907060982
160,2.06105799679
161,1.80418987051
164,1.08750292278
165,1.43130459437
166,1.3197195214
167,1.3046388319
169,1.82048723055
170,2.11516475628
171,2.23725165123
175,1.31750920832
177,1.69713013084
178,1.91900743082
180,2.74203003037
182,1.76317143021
184,1.58312973006
185,1.81635298071
186,1.5220274999
190,1.73910048177
191,1.46782858382
192,1.27311172946
195,1.77779699105
196,2.15521234631
197,1.81448645053
198,1.70207400401
199,2.04770229855
200,1.75151240155
204,1.29092152804
205,1.83661161527
207,1.26994279338
208,1.29025240711
209,2.15796030838
211,2.07201736563
216,2.30538489747
217,1.15747614031
220,1.66716913611
223,2.05160676371
224,2.10827547398
230,1.4831695916
232,1.6877187833
235,1.55798487445
236,2.13851412379
238,1.48214583862
240,1.44551824025
242,1.86639507169
244,1.86570907746
245,1.51387985713
248,1.66726689091
251,1.54212868351
256,1.67224394982
258,2.42507383779
259,2.03570577038
261,1.93457369125
267,1.77681268175
268,1.49741834476
270,1.94235776203
272,2.28701114192
273,1.37935661399
275,1.21800544751
276,1.40230350672
277,1.46907021519
279,1.56401378166
283,1.4478161299
284,1.67609626186
286,1.39000585106
287,1.74457238688
288,1.47570673077
289,2.22946537828
292,1.7579687886
293,1.92646324288
295,1.77686378464
297,1.60497758085
301,2.17460330303
303,1.35843751228
304,1.63064504316
305,1.3709120601
308,1.68788653556
309,1.63085701731
313,1.57807628054
314,2.03455191231
315,1.40150965673
316,1.75384027291
318,1.62362285726
320,2.00124369854
324,1.65813571971
325,1.6705894056
326,1.35289010464
327,1.66945521428
328,2.51512234051
332,1.68764511948
333,2.58834509708
336,1.78150942569
339,1.60193308062
340,2.00812470455
342,1.80956385478
344,2.12602875841
345,1.72263875877
346,1.57569963633
349,1.88377044459
353,2.02437505495
355,1.69505472899
360,1.4114397842
363,1.4518279273
366,1.60897917489
367,1.60379820742
369,1.98480704317
371,1.99034325949
372,1.37537386898
374,1.17651812027
375,1.33563197026
378,1.4419994641
379,1.19779821994
381,1.79105513575
382,1.2710112949
384,1.65670318051
385,1.42833800811
387,1.77556531983
388,1.50362977899
389,1.66774044856
390,2.01386988849
393,2.02238926101
394,2.08024362872
395,1.78521837944
397,1.39215977857
398,2.03153086495
399,1.65805784117
403,1.78412654651
404,1.56976052605
406,1.38417862031
407,1.48234696695
410,0.948990210203
411,1.50841484167
412,1.32276333905
413,2.0157104359
417,1.67569322056
419,1.6915624827
422,2.0048974723
425,1.46014038015
426,1.7643615328
427,2.0752756898
432,1.66434318481
434,1.57390930382
437,1.47183169592
438,1.812096149
440,2.05875296704
441,2.13963496198
443,1.02262182414
445,1.8559392774
447,1.39527948138
449,1.38909151895
450,1.7676385979
451,1.51883479374
453,1.8945054265
455,1.12440927246
456,2.05759713103
459,1.81439504401
461,1.42429495793
463,1.52843680698
466,1.88967942327
467,1.47405151307
469,1.40538197122
470,1.88205476521
472,1.48394769247
477,1.75960744373
481,1.24221574712
485,1.81613980364
492,1.55472485186
494,1.61022488265
497,1.76346520902
503,1.44849610586
504,1.97992977453
507,2.27429723349
509,1.47607548283
511,1.95115512729
512,1.43218862663
513,1.37215876491
516,2.18033531896
517,1.21326307243
518,1.44247176859
522,1.79739372078
525,1.26410613333
526,1.4487029114
527,2.19253875596
529,1.53035627991
534,2.26054979238
538,1.38295185969
540,2.28427788672
541,1.11422566594
542,2.01963766269
543,2.33399699499
544,1.98536052741
546,1.39236574495
547,1.26222766182
550,1.4013339679
554,1.9031349606
556,1.30096368329
558,1.40974651301
559,1.44353141718
560,2.04426110878
564,1.62683055002
565,1.35108143114
566,2.0861513014
567,1.83960535715
568,1.73041125713
570,1.35950730061
571,1.79300801568
575,1.5235128993
576,1.78199002554
585,1.21397411879
586,1.82311482164
589,1.24760102158
590,1.76847720109
591,1.53062035879
593,1.5584334392
594,1.59342315303
595,1.35323495659
596,1.60256887519
597,1.41444131655
598,1.73682192518
599,1.45622994116
600,1.77290099329
601,1.38043036088
609,1.48101586577
613,1.82407742534
619,1.87810981082
620,1.84675562454
621,2.49619693886
622,1.62301381645
623,1.31041156479
625,1.6753955478
626,1.32808200274
628,1.48603398517
629,2.01030708106
633,1.84180616295
634,1.71106942873
635,2.70844730592
636,1.48176886647
637,1.78044223287
638,1.32864003521
639,1.65765096428
640,1.84212736073
643,1.62528554947
645,1.34723126404
646,2.21610058824
647,1.42440635552
649,1.65932192333
650,1.5974587781
654,1.87700209946
656,1.18816689749
657,1.71244472871
661,2.01420723166
662,1.62559820825
663,2.09691384376
664,1.76737361559
667,1.69404028439
668,1.67873415978
672,1.19585739462
673,1.34553533483
675,1.8343855327
676,1.34261359312
677,1.74728260858
678,1.9058043049
679,1.65551978271
682,1.20415514463
684,1.29212041532
686,1.64132836491
687,1.98666657576
688,1.48532578911
689,1.56767518471
690,1.44889837368
691,1.82052043462
693,1.84840138205
694,1.6164587063
695,1.48526539774
696,1.65112710435
699,1.92329555568
702,2.11199760897
703,1.45857690213
704,1.22580729619
705,1.32025716038
708,1.55939793965
709,1.64212479446
710,1.46542603514
711,1.4663047362
712,1.76042290177
713,1.86327883099
714,1.94589952562
724,1.71610678691
725,1.66237005049
727,1.26933039343
729,1.4809695842
731,1.83504262239
732,1.49297454504
735,1.75409135497
736,1.63930396167
738,1.71198156054
739,1.34896853103
741,2.09879186795
744,1.58544394175
745,1.70617860948
749,1.85717486527
750,1.51076429406
753,1.31316369934
754,1.24470619329
756,1.3314526641
759,1.96569996591
763,1.32694091621
764,1.15830826179
765,1.78352482639
770,1.87625513625
773,1.67460282017
774,1.49958829025
778,1.31369113077
780,1.49822737255
781,2.33901709141
783,2.62662695734
784,1.21982803561
790,1.66810924611
791,1.87725423221
792,1.4438319896
793,1.22817281782
794,1.51843826109
795,1.41126721536
796,1.80418978896
801,2.1960421359
802,1.6275298877
805,1.4801156701
808,1.39426288124
809,1.73620937698
813,1.57846743436
814,2.26905259798
815,1.01979824157
816,2.14744099472
817,1.38952537557
821,1.4430182332
822,1.40648646707
823,1.56748420558
825,1.41332466495
826,1.7322903556
830,1.25212670586
832,1.7688611116
833,1.59478739848
835,1.29751777242
837,1.21329308386
838,1.34980266078
839,1.23656773791
841,1.73767717897
842,1.09683105498
844,1.91747894686
853,1.50959304299
855,1.92902866214
858,1.56515558684
859,1.40681798063
860,1.4508801398
861,1.44066475813
862,1.43676044137
868,1.3765483552
869,2.38524011331
874,1.97068733677
875,1.72934951657
877,1.45476495484
879,1.49160923742
885,1.75040113368
886,1.59076046925
887,1.84348990524
892,1.9326124483
894,1.45684115291
896,1.73167913832
898,1.1845606469
899,1.70003196314
900,1.68884971947
901,1.42449983059
903,2.00844889089
904,2.38574371984
906,1.42989291811
907,1.88798251057
908,1.7458394255
909,1.2986488756
915,1.43814250484
916,2.11839907398
917,1.73158073938
921,1.41812774472
922,1.93497751827
923,1.97244358173
924,1.72548522461
927,1.81178597448
929,1.23827726603
932,1.42374299611
934,1.15963532625
935,2.06756486899
937,1.58637261362
940,1.4393916775
944,2.13265302466
946,1.82086216277
948,2.1060386422
950,2.30408605454
952,1.6750155999
953,1.87497717672
956,1.48370116273
959,1.39771558747
960,1.78428099743
961,1.44012617113
962,1.96431162963
966,1.97541749993
968,1.91545295938
969,1.36429538088
971,1.78924795036
972,1.76298268335
978,1.34279421923
983,2.00705591045
984,1.94638036814
985,1.56135115528
987,1.48561244907
988,1.70332349884
989,1.52940640921
991,1.80745728072
992,1.26326022809
993,1.48082865749
997,1.80320024316
999,1.06051453643
1003,1.06820656174
1006,2.41862014282
1007,2.10486778629
1013,1.50988834746
1015,1.60395554442
1016,1.33077168995
1017,1.3586046548
1018,2.58331864455
1019,1.54992411874
1020,1.68170446261
1021,1.68218865851
1023,1.16775893822
1025,1.63889667098
1027,1.45234055226
1028,2.16268942074
1029,2.04739394354
1032,2.06812254052
1035,1.34599199612
1039,1.38205166745
1040,1.95127877729
1041,1.09728300145
1043,1.18462339648
1045,1.79669088221
1046,2.15509633843
1049,1.80873202036
1054,1.68335619341
1056,1.95648746259
1057,1.53546737451
1058,1.79616419057
1060,2.37003100862
1061,1.61292481076
1062,1.84421765671
1063,1.89254140107
1066,1.59590677842
1071,1.5442733434
1072,1.35959463043
1076,2.40158963661
1077,1.54976956091
1078,1.36329839637
1082,1.68652093315
1083,1.40853381862
1085,1.84137989791
1086,1.87579099282
1088,1.91274735859
1089,2.35234849362
1090,1.81093747926
1093,1.63342029942
1094,1.66016709694
1095,2.00467950986
1096,1.78541147626
1097,1.40751893536
1098,1.67427113388
1103,1.65419367094
1104,1.5303312378
1109,1.45585093997
1110,1.47785620745
1111,2.1270740043
1113,1.31279284002
1114,1.11447299573
1115,1.54377489209
1117,1.74388538855
1118,1.30272582533
1121,1.77286861123
1122,1.32272045163
1124,1.7623482686
1125,1.23847475909
1126,2.22192740339
1127,1.44379071388
1128,1.9226695704
1130,1.67720102774
1132,1.8150208774
1135,1.71148491018
1136,1.60663306155
1139,2.50775071283
1140,1.87222345002
1141,1.48808715384
1147,1.8771061792
1150,2.23222498209
1152,1.83535629556
1154,2.098291885
1157,1.22786964393
1158,1.55354730501
1160,1.69125777141
1162,1.9037782173
1163,1.22288074296
1164,1.67666466121
1171,1.79542629652
1173,1.47899176979
1174,1.84186163993
1176,1.6309852495
1178,1.65612195115
1182,1.77558019453
1185,1.81570809422
1188,1.32651541024
1189,1.23224518772
1192,2.20321635656
1194,1.43996471979
1195,1.80852067878
1199,1.85978002838
1200,1.45308967795
1203,2.00876616368
1204,2.64204341045
1206,1.83052541198
1209,1.76560197983
1214,2.00384250594
1215,1.74899024177
1217,1.21211119279
1219,2.16759088595
