Id,Hazard
6,1.55029404163
7,1.75467431545
8,1.95759570599
9,1.77738702297
10,1.9552462101
11,1.63684415817
13,1.9527182579
14,1.82160973549
16,1.75887620449
17,1.82453477383
18,1.98632216454
20,1.65894556046
27,2.8279633522
28,1.86316788197
29,1.53668963909
30,1.83641302586
34,1.57017302513
35,1.90356230736
36,1.89896249771
37,1.93283843994
38,1.86282789707
40,1.8267313242
42,1.74803817272
46,1.37407958508
47,1.77733528614
48,1.89670288563
49,2.00080013275
51,1.90590190887
52,2.0649561882
53,1.53079974651
54,1.52495133877
55,1.55386579037
56,1.9431065321
57,1.59973716736
60,1.85293018818
61,1.88465368748
64,1.94143342972
65,1.78682386875
66,1.79622602463
68,1.71591317654
70,1.75761771202
71,1.57984185219
75,1.56463515759
76,1.81425142288
78,2.01707601547
80,1.75014746189
81,1.77268075943
82,2.00223922729
83,2.04290723801
85,1.59683096409
86,1.80227148533
87,1.57216346264
89,1.52165067196
90,2.00060081482
91,1.85311937332
92,1.97007334232
95,1.85101628304
97,1.74314105511
99,1.77889871597
101,1.86058151722
102,1.78654551506
103,1.6186593771
104,1.67614591122
107,1.87959706783
108,1.59964287281
111,1.59660887718
112,1.9984484911
115,2.15842175484
119,1.63880932331
121,1.75099921227
124,1.48935246468
128,1.99325942993
130,1.87431943417
131,2.00729894638
133,2.01362681389
134,1.90147197247
137,1.55428254604
138,1.78692352772
142,1.77297794819
143,1.99982213974
144,3.23845744133
145,1.79726862907
147,1.74968099594
148,1.9117846489
152,1.79097592831
154,2.70709753036
158,1.63880932331
159,1.94454753399
160,1.97325074673
161,1.97914075851
164,1.34730434418
165,1.69029557705
166,1.5048956871
167,1.66314554214
169,1.85224938393
170,1.87414109707
171,1.73767638206
175,1.72677361965
177,1.68195199966
178,2.06660938263
180,2.47167730331
182,1.610419631
184,1.92909812927
185,1.91499567032
186,1.71981978416
190,1.67867136002
191,1.73586821556
192,1.46459650993
195,1.83618175983
196,1.88350391388
197,1.78361773491
198,1.93553388119
199,2.1516289711
200,1.61768865585
204,1.65634787083
205,1.71929967403
207,1.58958363533
208,1.97672069073
209,2.36005783081
211,2.1589884758
216,2.23423051834
217,1.39315891266
220,1.84150791168
223,1.95330905914
224,1.89564859867
230,1.7118242979
232,1.94454753399
235,1.59638667107
236,2.01468896866
238,1.63031339645
240,1.61918246746
242,2.02372717857
244,1.68695521355
245,1.70059275627
248,1.94725859165
251,1.90913760662
256,1.58986127377
258,2.53059387207
259,1.75467431545
261,1.81202673912
267,1.89029467106
268,1.79109418392
270,1.9058457613
272,1.91346156597
273,1.61613273621
275,1.30726456642
276,1.77167999744
277,1.96104061604
279,1.68971598148
283,1.77374482155
284,2.00377488136
286,1.75845086575
287,1.7287145853
288,1.51236748695
289,2.00981616974
292,1.83169829845
293,1.98614573479
295,1.84371089935
297,1.41959404945
301,2.02010583878
303,1.80430233479
304,1.76838982105
305,1.67059767246
308,1.57905101776
309,2.01533889771
313,1.51342105865
314,1.8690687418
315,1.66208791733
316,1.71446502209
318,1.97236502171
320,1.96379721165
324,1.67435014248
325,1.61125564575
326,1.74556362629
327,1.83457899094
328,1.87925589085
332,1.70792233944
333,2.00901484489
336,1.71037447453
339,1.78747904301
340,1.97142720222
342,1.90164935589
344,2.11943244934
345,1.62122511864
346,1.88829934597
349,1.83000576496
353,1.86506009102
355,1.79499077797
360,1.5986751318
363,1.6740745306
366,1.87332689762
367,1.69581794739
369,1.96989834309
371,2.04225301743
372,1.58637833595
374,1.37091290951
375,1.64868950844
378,1.67634654045
379,1.45020771027
381,1.79892766476
382,1.77725684643
384,1.5920124054
385,1.75013530254
387,1.9680185318
388,1.6186593771
389,1.79027748108
390,1.71632194519
393,2.04791545868
394,1.826182127
395,1.75433719158
397,1.64571964741
398,1.87580490112
399,1.70116126537
403,1.78830397129
404,1.27248597145
406,1.58962881565
407,1.57984185219
410,1.47271728516
411,1.67718029022
412,1.45341229439
413,2.05891513824
417,1.97346568108
419,1.61651229858
422,1.9470410347
425,1.46647715569
426,1.80772233009
427,1.94355845451
432,1.48433589935
434,1.72873842716
437,1.51794028282
438,1.57314431667
440,1.94031465054
441,1.95006167889
443,1.57704937458
445,1.96009886265
447,1.4943883419
449,1.71519994736
450,1.74841403961
451,1.85341179371
453,1.96267676353
455,1.40405249596
456,1.84729075432
459,1.91998183727
461,1.65262234211
463,1.6035284996
466,2.00414633751
467,1.54298937321
469,1.65419912338
470,2.21766853333
472,1.68803095818
477,1.90900063515
481,1.58691287041
485,1.86732208729
492,1.80922710896
494,1.92142176628
497,1.80827355385
503,1.59915852547
504,1.99259114265
507,1.91409373283
509,1.93808543682
511,2.00363922119
512,1.73866069317
